1137	481
1138	948
1139	1581
1140	1104
1141	383
1142	1751
1143	1652
1144	916
1145	1862
1146	304
1147	976
1148	155
1149	1700
1150	1991
1151	1719
1152	668
1153	276
1154	1474
1155	1878
1156	764
1157	759
1158	538
1159	971
1160	1801
1161	1889
1162	1558
1163	1259
1164	294
1165	1247
1166	1729
1167	1301
1168	1798
1169	293
1170	1746
1171	1791
1172	444
1173	1858
1174	1624
1175	1872
1176	902
1177	1011
1178	132
1179	671
1180	1371
1181	551
1182	117
1183	563
1184	317
1185	1658
1186	297
1187	1894
1188	114
1189	721
1190	905
1191	1072
1192	744
1193	375
1194	1774
1195	876
1196	932
1197	1826
1198	1478
1199	141
1200	853
1201	1508
1202	804
1203	931
1204	1936
1205	982
1206	487
1207	1820
1208	1270
1209	406
1210	1855
1211	881
1212	1445
1213	573
1213	1044
1214	440
1215	557
1216	1704
1217	992
1218	52
1219	1948
1220	109
1221	1519
1222	1620
1223	1618
1224	1340
1225	1303
1226	1566
1227	1941
1228	628
1229	856
1230	2081
1231	1466
1232	1567
1233	1742
1234	181
1235	630
1236	1113
1237	1779
1238	1538
1239	2143
1240	1823
1241	111
1242	1307
1243	101
1244	420
1245	608
1246	1164
1247	325
1248	64
1249	2158
1250	1942
1251	927
1252	269
1253	1574
1254	1753
1255	1434
1256	179
1257	1332
1258	1162
1259	120
1260	1966
1261	1108
1262	2010
1263	657
1264	484
1265	479
1266	411
1267	717
1268	1728
1269	1330
1270	1348
1271	1209
1272	2078
1273	316
1274	1450
1274	1985
1275	1063
1276	170
1277	2026
1278	1435
1279	1825
1280	1802
1281	836
1282	1844
1283	626
1284	599
1285	249
1286	1986
1287	108
1288	354
1289	1511
1290	124
1291	131
1292	1803
1293	770
1294	278
1295	1867
1296	1421
1297	326
1298	318
1299	1082
1300	1166
1301	583
1302	1224
1303	138
1304	1676
1305	2148
1306	1243
1307	2153
1308	1384
1309	103
1310	499
1311	844
1312	1696
1313	1979
1314	262
1315	2
1316	1749
1317	1452
1318	121
1319	2002
1320	1987
1321	633
1322	532
1323	613
1324	504
1325	169
1326	1533
1327	1379
1328	821
1329	1101
1330	1800
1331	1268
1332	818
1333	1256
1334	2039
1335	695
1336	1080
1336	1606
1337	1131
1338	349
1339	1832
1340	1015
1341	1225
1342	145
1343	1509
1344	712
1345	595
1346	1575
1347	266
1348	2142
1349	1271
1350	522
1351	115
1352	2079
1353	835
1354	891
1355	134
1355	751
1356	209
1357	1088
1358	260
1359	303
1360	1693
1361	1592
1362	854
1363	996
1364	134
1365	58
1366	1854
1367	1550
1368	2000
1369	913
1370	1181
1371	1982
1372	231
1373	1939
1374	707
1375	1952
1376	1571
1377	1482
1378	1326
1379	307
1380	731
1381	1792
1382	277
1383	403
1384	980
1385	1309
1386	137
1387	526
1388	945
1389	240
1390	1785
1391	693
1392	200
1393	198
1394	1090
1395	977
1396	401
1397	1582
1398	2032
1399	571
1400	1675
1401	814
1402	436
1403	1031
1404	2128
1405	1933
1406	720
1407	1643
1408	850
1409	885
1410	1417
1411	398
1412	1124
1413	1450
1414	241
1415	1017
1416	1411
1417	692
1418	1111
1419	178
1420	1297
1421	29
1422	1863
1423	2151
1424	2053
1425	186
1426	848
1427	528
1428	1814
1429	710
1430	477
1431	801
1432	805
1433	815
1434	1279
1435	1254
1436	2137
1437	568
1438	2115
1439	1711
1440	1648
1441	756
1442	72
1443	231
1443	1866
1444	1213
1445	306
1446	182
1447	2027
1448	1458
1449	870
1450	1491
1451	1275
1451	1412
1452	869
1453	1316
1454	259
1455	1737
1456	894
1457	239
1458	647
1459	1449
1460	28
1461	1636
1462	1083
1463	984
1464	1882
1465	2125
1466	23
1467	1230
1468	2129
1469	1603
1470	1553
1471	2108
1472	1964
1473	2160
1474	516
1475	1155
1476	993
1477	615
1478	2162
1479	1199
1480	810
1481	696
1482	1828
1483	1376
1484	922
1485	1727
1486	162
1487	38
1488	922
1488	1756
1489	464
1490	1451
1491	1532
1492	2122
1493	1572
1494	1497
1495	624
1496	1495
1497	1056
1498	353
1499	286
1500	843
1501	1758
1502	1919
1503	61
1504	1045
1505	2019
1506	2070
1507	1559
1508	1342
1509	1200
1510	1288
1511	84
1512	252
1513	66
1514	344
1515	1777
1516	574
1517	86
1518	1220
1519	1892
1520	888
1521	632
1522	126
1523	2080
1524	284
1525	783
1526	625
1527	453
1528	2011
1529	765
1530	2068
1531	2030
1532	1327
1533	1490
1534	1074
1535	1570
1536	1565
1537	1555
1538	25
1539	1239
1540	386
1541	1713
1542	820
1543	1630
1544	549
1545	219
1546	90
1547	1874
1548	1920
1549	587
1550	1760
1551	1366
1552	1471
1553	725
1554	1536
1555	705
1556	846
1557	432
1558	1506
1559	1163
1560	548
1561	429
1562	530
1563	413
1564	1537
1565	2018
1566	1233
1567	1227
1568	1699
1569	483
1570	1377
1571	1534
1572	295
1573	1492
1574	1347
1575	1252
1576	1129
1577	392
1578	1781
1579	780
1580	1138
1581	367
1582	1731
1583	1396
1584	1912
1585	900
1586	641
1587	781
1588	98
1589	451
1590	237
1591	217
1592	1118
1593	1360
1594	434
1595	1931
1596	1797
1597	370
1598	697
1599	1900
1600	1997
1601	860
1602	1468
1603	1960
1604	24
1605	602
1606	851
1607	1337
1608	34
1609	372
1610	2014
1611	953
1612	565
1613	427
1614	789
1615	1653
1616	1064
1617	184
1618	2161
1619	1222
1620	456
1621	1223
1622	1047
1623	68
1624	1022
1625	1175
1626	1673
1627	618
1628	2009
1629	2062
1630	1928
1631	1542
1632	195
1633	1051
1634	274
1635	600
1636	116
1637	1460
1638	1886
1639	1967
1640	1956
1641	14
1642	1406
1643	518
1644	1071
1645	466
1646	347
1647	1877
1648	943
1649	1441
1650	812
1651	1993
1652	1614
1653	1142
1654	2112
1655	1994
1656	330
1657	9
1658	149
1659	1184
1660	82
1661	1722
1662	441
1663	2036
1664	742
1665	271
1666	673
1667	1969
1668	964
1669	808
1670	190
1671	2082
1672	1627
1673	868
1674	1401
1675	1706
1676	254
1677	1305
1678	1683
1679	1127
1680	617
1681	329
1682	1679
1683	467
1684	614
1685	70
1686	981
1687	2147
1688	2163
1689	1977
1690	287
1691	212
1692	1361
1693	592
1694	1824
1695	722
1696	627
1697	1313
1698	1569
1699	2101
1700	225
1701	1148
1702	1715
1703	177
1704	298
1705	1217
1706	788
1707	1674
1708	798
1709	1091
1710	1438
1711	519
1712	1540
1713	531
1714	1703
1715	598
1716	1972
1717	670
1718	1150
1719	1100
1720	339
1721	728
1722	1062
1723	1660
1724	509
1725	611
1726	1484
1727	2099
1728	1167
1729	1269
1730	1583
1731	431
1732	486
1733	1887
1734	463
1735	1019
1736	1454
1737	44
1738	867
1739	562
1739	1875
1740	558
1741	637
1742	904
1743	1232
1744	609
1745	1060
1746	176
1747	1171
1748	1317
1749	159
1750	1143
1751	183
1752	1255
1753	1769
1754	1058
1755	2004
1756	636
1757	1489
1758	1119
1759	1500
1760	2097
1761	1551
1762	442
1763	724
1764	1883
1765	757
1766	461
1767	784
1768	1752
1769	665
1770	893
1771	786
1772	917
1773	1811
1774	1846
1775	1195
1776	1514
1777	727
1778	1236
1779	2056
1780	1579
1781	1849
1782	2073
1783	535
1784	1391
1785	1808
1786	817
1787	1054
1788	107
1789	399
1790	1170
1791	2165
1792	739
1793	1380
1794	351
1795	865
1796	1597
1797	227
1798	709
1799	1169
1800	1161
1801	1331
1802	1293
1803	1281
1804	680
1805	313
1806	525
1807	1030
1808	476
1809	1784
1810	1772
1811	106
1812	2135
1813	417
1814	281
1815	1429
1816	400
1817	99
1818	2063
1819	152
1820	414
1821	1206
1822	1241
1823	1084
1824	1278
1825	1695
1826	1033
1827	1196
1828	189
1829	1483
1830	2017
1831	2166
1832	534
1833	1338
1834	216
1835	743
1836	858
1837	644
1838	559
1839	686
1840	1950
1841	1845
1842	822
1843	57
1844	1840
1845	1283
1846	446
1847	1775
1848	1780
1849	1005
1850	800
1851	3
1852	202
1853	944
1854	1211
1855	1367
1856	541
1857	1943
1858	361
1859	1172
1860	1998
1861	1075
1862	1423
1863	1144
1864	967
1865	43
1866	1294
1867	1442
1868	2060
1869	2057
1870	310
1871	280
1872	327
1873	1174
1874	1738
1875	1546
1876	1646
1877	755
1878	1896
1879	1154
1880	76
1881	376
1882	1765
1883	1465
1884	214
1885	521
1886	1732
1887	1639
1888	1160
1889	1137
1890	596
1891	2133
1892	1093
1893	1518
1894	433
1895	1186
1896	100
1897	1879
1898	972
1899	283
1900	1976
1901	1598
1902	474
1903	975
1904	167
1905	937
1906	806
1907	385
1908	53
1909	737
1910	2045
1911	792
1912	2012
1913	1585
1914	77
1915	211
1916	791
1917	1981
1918	1503
1919	2048
1920	1023
1921	1549
1922	1067
1923	74
1924	437
1925	778
1926	89
1927	588
1928	1021
1929	1631
1930	1594
1931	69
1932	1404
1933	2092
1934	1954
1935	338
1936	395
1937	1205
1938	1372
1939	658
1940	1226
1942	1856
1943	1251
1944	232
1945	651
1946	659
1947	2005
1948	421
1949	1218
1950	384
1951	1841
1952	545
1953	1374
1954	37
1955	1935
1956	289
1957	1641
1958	450
1959	715
1960	288
1961	1602
1962	143
1963	925
1964	652
1965	1473
1966	1638
1967	1261
1968	1666
1969	460
1970	430
1971	2155
1972	772
1973	1717
1974	88
1975	343
1976	1688
1977	1901
1978	1312
1979	475
1980	1916
1981	359
1982	879
1983	1370
1984	1275
1985	572
1986	1321
1987	1287
1988	63
1989	2141
1990	1151
1991	864
1992	1650
1993	148
1994	336
1995	1654
1996	1601
1997	2047
1998	936
1999	1861
2000	41
2001	1369
2002	2124
2003	1318
2004	1946
2005	1754
2006	1092
2007	2033
2008	1629
2009	264
2010	1529
2011	1263
2012	175
2013	1913
2014	859
2015	1611
2016	1831
2017	989
2018	1504
2019	1564
2020	1087
2021	2055
2022	914
2023	566
2024	990
2025	497
2026	1446
2027	1276
2028	160
2029	957
2030	714
2031	1530
2032	2006
2033	1399
2034	1
2035	952
2036	454
2037	1662
2038	1335
2039	71
2040	65
2041	27
2042	2140
2043	490
2044	1911
2045	142
2046	1996
2047	569
2048	358
2049	1918
2050	643
2051	986
2052	1425
2053	877
2054	2020
2055	389
2056	1868
2057	1778
2058	1042
2059	22
2060	173
2061	1869
2062	1819
2063	1628
2064	161
2065	2110
2066	950
2067	502
2068	529
2069	1531
2070	687
2071	1507
2072	1783
2073	151
2074	1076
2075	646
2076	328
2077	2144
2078	1353
2079	1273
2080	1231
2081	1522
2082	911
2083	1670
2084	886
2085	978
2086	128
2087	1038
2088	113
2089	79
2090	32
2091	861
2092	1018
2093	1932
2094	908
2095	546
2096	1761
2097	2136
2098	1726
2099	1126
2100	1698
2101	907
2102	20
2103	172
2104	412
2105	50
2106	965
2107	544
2108	863
2109	1470
2110	567
2111	2064
2112	807
2113	1655
2114	1439
2115	691
2116	874
2117	688
2118	930
2119	585
2120	753
2121	723
2122	562
2123	1493
2124	1464
2125	2003
2126	488
2127	397
2128	1469
2129	1405
2130	678
2131	1037
2132	1890
2133	105
2134	1813
2135	790
2136	1437
2137	2096
2138	699
2139	314
2140	1988
2141	2043
2142	1238
2143	1349
2144	570
2145	2076
2146	1686
2147	458
2148	275
2149	1304
2150	1422
2151	199
2152	1306
2153	356
2154	1970
2155	1020
2156	185
2157	244
2158	961
2159	1248
2160	1619
2161	1472
2162	1689
2163	1479
2164	1790
2165	253
2166	542
2167	1830
